date,v
1971-09-27 00:00:00+00:00,336.25
1971-09-28 00:00:00+00:00,336.36
1971-09-29 00:00:00+00:00,335.57
1971-09-30 00:00:00+00:00,335.35
1971-10-01 00:00:00+00:00,333.39
1971-10-04 00:00:00+00:00,333.17
1971-10-05 00:00:00+00:00,333.14
1971-10-06 00:00:00+00:00,332.65
1971-10-07 00:00:00+00:00,332.61
1971-10-08 00:00:00+00:00,332.37
1971-10-12 00:00:00+00:00,330.52
1971-10-13 00:00:00+00:00,331.4
1971-10-14 00:00:00+00:00,330.85
1971-10-15 00:00:00+00:00,330.58
1971-10-18 00:00:00+00:00,329.6
1971-10-19 00:00:00+00:00,330.85
1971-10-20 00:00:00+00:00,331.07
1971-10-21 00:00:00+00:00,330.79
1971-10-22 00:00:00+00:00,330.36
1971-10-26 00:00:00+00:00,329.0
1971-10-27 00:00:00+00:00,329.54
1971-10-28 00:00:00+00:00,329.71
1971-10-29 00:00:00+00:00,329.5
1971-11-01 00:00:00+00:00,329.45
1971-11-03 00:00:00+00:00,329.5
1971-11-04 00:00:00+00:00,330.87
1971-11-05 00:00:00+00:00,329.16
1971-11-08 00:00:00+00:00,329.22
1971-11-09 00:00:00+00:00,329.16
1971-11-10 00:00:00+00:00,329.11
1971-11-11 00:00:00+00:00,329.11
1971-11-12 00:00:00+00:00,329.49
1971-11-15 00:00:00+00:00,328.73
1971-11-16 00:00:00+00:00,328.62
1971-11-17 00:00:00+00:00,328.8
1971-11-18 00:00:00+00:00,328.68
1971-11-19 00:00:00+00:00,328.4
1971-11-22 00:00:00+00:00,328.41
1971-11-23 00:00:00+00:00,328.19
1971-11-24 00:00:00+00:00,328.04
1971-11-26 00:00:00+00:00,327.6
1971-11-29 00:00:00+00:00,327.06
1971-11-30 00:00:00+00:00,327.44
1971-12-01 00:00:00+00:00,327.6
1971-12-02 00:00:00+00:00,326.0
1971-12-03 00:00:00+00:00,325.1
1971-12-06 00:00:00+00:00,326.53
1971-12-07 00:00:00+00:00,323.62
1971-12-08 00:00:00+00:00,323.5
1971-12-09 00:00:00+00:00,323.52
1971-12-10 00:00:00+00:00,323.1
1971-12-13 00:00:00+00:00,322.79
1971-12-14 00:00:00+00:00,322.58
1971-12-15 00:00:00+00:00,321.54
1971-12-16 00:00:00+00:00,320.0
1971-12-17 00:00:00+00:00,320.36
1971-12-21 00:00:00+00:00,314.98
1971-12-22 00:00:00+00:00,314.96
1971-12-23 00:00:00+00:00,315.01
1971-12-24 00:00:00+00:00,315.21
1971-12-27 00:00:00+00:00,314.96
1971-12-28 00:00:00+00:00,315.01
1971-12-29 00:00:00+00:00,315.21
1971-12-30 00:00:00+00:00,315.01
1971-12-31 00:00:00+00:00,315.01
1972-01-03 00:00:00+00:00,314.86
1972-01-04 00:00:00+00:00,314.96
1972-01-05 00:00:00+00:00,314.86
1972-01-06 00:00:00+00:00,312.01
1972-01-07 00:00:00+00:00,312.5
1972-01-10 00:00:00+00:00,312.99
1972-01-11 00:00:00+00:00,314.47
1972-01-12 00:00:00+00:00,313.48
1972-01-13 00:00:00+00:00,313.97
1972-01-14 00:00:00+00:00,312.99
1972-01-17 00:00:00+00:00,313.38
1972-01-18 00:00:00+00:00,312.89
1972-01-19 00:00:00+00:00,312.79
1972-01-20 00:00:00+00:00,312.01
1972-01-21 00:00:00+00:00,312.3
1972-01-24 00:00:00+00:00,312.21
1972-01-25 00:00:00+00:00,311.82
1972-01-26 00:00:00+00:00,311.53
1972-01-27 00:00:00+00:00,310.08
1972-01-28 00:00:00+00:00,310.46
1972-01-31 00:00:00+00:00,310.56
1972-02-01 00:00:00+00:00,310.37
1972-02-02 00:00:00+00:00,308.55
1972-02-03 00:00:00+00:00,309.12
1972-02-04 00:00:00+00:00,308.64
1972-02-07 00:00:00+00:00,308.17
1972-02-08 00:00:00+00:00,307.69
1972-02-09 00:00:00+00:00,304.79
1972-02-10 00:00:00+00:00,304.69
1972-02-11 00:00:00+00:00,304.69
1972-02-14 00:00:00+00:00,304.23
1972-02-15 00:00:00+00:00,304.14
1972-02-16 00:00:00+00:00,303.95
1972-02-17 00:00:00+00:00,303.95
1972-02-18 00:00:00+00:00,303.49
1972-02-22 00:00:00+00:00,302.85
1972-02-23 00:00:00+00:00,302.48
1972-02-24 00:00:00+00:00,302.11
1972-02-25 00:00:00+00:00,302.48
1972-02-28 00:00:00+00:00,303.95
1972-02-29 00:00:00+00:00,303.4
1972-03-01 00:00:00+00:00,303.21
1972-03-02 00:00:00+00:00,303.03
1972-03-03 00:00:00+00:00,302.66
1972-03-06 00:00:00+00:00,302.75
1972-03-07 00:00:00+00:00,302.3
1972-03-08 00:00:00+00:00,302.02
1972-03-09 00:00:00+00:00,301.66
1972-03-10 00:00:00+00:00,301.93
1972-03-13 00:00:00+00:00,302.3
1972-03-14 00:00:00+00:00,302.21
1972-03-15 00:00:00+00:00,302.11
1972-03-16 00:00:00+00:00,302.02
1972-03-17 00:00:00+00:00,302.11
1972-03-20 00:00:00+00:00,302.3
1972-03-21 00:00:00+00:00,302.11
1972-03-22 00:00:00+00:00,302.11
1972-03-23 00:00:00+00:00,301.93
1972-03-24 00:00:00+00:00,302.3
1972-03-27 00:00:00+00:00,302.57
1972-03-28 00:00:00+00:00,302.85
1972-03-29 00:00:00+00:00,303.77
1972-03-30 00:00:00+00:00,303.77
1972-03-31 00:00:00+00:00,304.32
1972-04-03 00:00:00+00:00,304.14
1972-04-04 00:00:00+00:00,304.97
1972-04-05 00:00:00+00:00,305.16
1972-04-06 00:00:00+00:00,304.88
1972-04-07 00:00:00+00:00,303.21
1972-04-10 00:00:00+00:00,302.11
1972-04-11 00:00:00+00:00,302.3
1972-04-12 00:00:00+00:00,302.43
1972-04-13 00:00:00+00:00,302.57
1972-04-14 00:00:00+00:00,302.94
1972-04-17 00:00:00+00:00,302.57
1972-04-18 00:00:00+00:00,302.39
1972-04-19 00:00:00+00:00,302.94
1972-04-20 00:00:00+00:00,303.03
1972-04-21 00:00:00+00:00,303.21
1972-04-24 00:00:00+00:00,305.16
1972-04-25 00:00:00+00:00,304.32
1972-04-26 00:00:00+00:00,303.77
1972-04-27 00:00:00+00:00,304.23
1972-04-28 00:00:00+00:00,304.88
1972-05-01 00:00:00+00:00,304.41
1972-05-02 00:00:00+00:00,304.23
1972-05-03 00:00:00+00:00,304.32
1972-05-04 00:00:00+00:00,304.23
1972-05-05 00:00:00+00:00,304.32
1972-05-08 00:00:00+00:00,305.06
1972-05-09 00:00:00+00:00,304.97
1972-05-10 00:00:00+00:00,303.77
1972-05-11 00:00:00+00:00,303.58
1972-05-12 00:00:00+00:00,303.86
1972-05-15 00:00:00+00:00,304.32
1972-05-16 00:00:00+00:00,304.41
1972-05-17 00:00:00+00:00,304.51
1972-05-18 00:00:00+00:00,304.6
1972-05-19 00:00:00+00:00,304.04
1972-05-22 00:00:00+00:00,304.41
1972-05-23 00:00:00+00:00,304.23
1972-05-24 00:00:00+00:00,304.32
1972-05-25 00:00:00+00:00,304.32
1972-05-26 00:00:00+00:00,304.41
1972-05-30 00:00:00+00:00,305.34
1972-05-31 00:00:00+00:00,304.69
1972-06-01 00:00:00+00:00,304.41
1972-06-02 00:00:00+00:00,304.23
1972-06-05 00:00:00+00:00,304.69
1972-06-06 00:00:00+00:00,304.51
1972-06-07 00:00:00+00:00,304.41
1972-06-08 00:00:00+00:00,304.32
1972-06-09 00:00:00+00:00,304.23
1972-06-12 00:00:00+00:00,304.51
1972-06-13 00:00:00+00:00,304.04
1972-06-14 00:00:00+00:00,303.95
1972-06-15 00:00:00+00:00,304.04
1972-06-16 00:00:00+00:00,303.95
1972-06-19 00:00:00+00:00,303.86
1972-06-20 00:00:00+00:00,303.4
1972-06-21 00:00:00+00:00,302.94
1972-06-22 00:00:00+00:00,302.07
1972-06-23 00:00:00+00:00,294.12
1972-06-26 00:00:00+00:00,298.51
1972-06-27 00:00:00+00:00,298.51
1972-06-28 00:00:00+00:00,296.74
1972-06-29 00:00:00+00:00,300.75
1972-06-30 00:00:00+00:00,300.93
1972-07-03 00:00:00+00:00,300.84
1972-07-05 00:00:00+00:00,300.03
1972-07-06 00:00:00+00:00,300.57
1972-07-07 00:00:00+00:00,300.93
1972-07-10 00:00:00+00:00,301.3
1972-07-11 00:00:00+00:00,301.57
1972-07-12 00:00:00+00:00,301.2
1972-07-13 00:00:00+00:00,301.02
1972-07-14 00:00:00+00:00,301.2
1972-07-17 00:00:00+00:00,301.02
1972-07-18 00:00:00+00:00,300.75
1972-07-19 00:00:00+00:00,301.2
1972-07-20 00:00:00+00:00,300.93
1972-07-21 00:00:00+00:00,301.11
1972-07-24 00:00:00+00:00,301.2
1972-07-25 00:00:00+00:00,300.75
1972-07-26 00:00:00+00:00,301.2
1972-07-27 00:00:00+00:00,301.2
1972-07-28 00:00:00+00:00,301.2
1972-07-31 00:00:00+00:00,301.39
1972-08-01 00:00:00+00:00,301.2
1972-08-02 00:00:00+00:00,301.2
1972-08-03 00:00:00+00:00,301.2
1972-08-04 00:00:00+00:00,300.93
1972-08-07 00:00:00+00:00,301.11
1972-08-08 00:00:00+00:00,301.2
1972-08-09 00:00:00+00:00,301.2
1972-08-10 00:00:00+00:00,301.11
1972-08-11 00:00:00+00:00,301.11
1972-08-14 00:00:00+00:00,301.11
1972-08-15 00:00:00+00:00,301.2
1972-08-16 00:00:00+00:00,301.2
1972-08-17 00:00:00+00:00,301.2
1972-08-18 00:00:00+00:00,301.2
1972-08-21 00:00:00+00:00,301.11
1972-08-22 00:00:00+00:00,301.2
1972-08-23 00:00:00+00:00,301.2
1972-08-24 00:00:00+00:00,301.2
1972-08-25 00:00:00+00:00,301.2
1972-08-28 00:00:00+00:00,301.2
1972-08-29 00:00:00+00:00,301.2
1972-08-30 00:00:00+00:00,301.11
1972-08-31 00:00:00+00:00,301.11
1972-09-01 00:00:00+00:00,301.11
1972-09-05 00:00:00+00:00,301.2
1972-09-06 00:00:00+00:00,301.2
1972-09-07 00:00:00+00:00,301.11
1972-09-08 00:00:00+00:00,301.11
1972-09-11 00:00:00+00:00,301.2
1972-09-12 00:00:00+00:00,301.11
1972-09-13 00:00:00+00:00,301.11
1972-09-14 00:00:00+00:00,301.11
1972-09-15 00:00:00+00:00,301.11
1972-09-18 00:00:00+00:00,301.11
1972-09-19 00:00:00+00:00,301.11
1972-09-20 00:00:00+00:00,301.11
1972-09-21 00:00:00+00:00,301.11
1972-09-22 00:00:00+00:00,301.11
1972-09-25 00:00:00+00:00,301.11
1972-09-26 00:00:00+00:00,301.11
1972-09-27 00:00:00+00:00,301.02
1972-09-28 00:00:00+00:00,301.11
1972-09-29 00:00:00+00:00,301.11
1972-10-02 00:00:00+00:00,301.11
1972-10-03 00:00:00+00:00,301.11
1972-10-04 00:00:00+00:00,301.11
1972-10-05 00:00:00+00:00,301.11
1972-10-06 00:00:00+00:00,300.93
1972-10-10 00:00:00+00:00,300.93
1972-10-11 00:00:00+00:00,301.02
1972-10-12 00:00:00+00:00,301.02
1972-10-13 00:00:00+00:00,301.11
1972-10-16 00:00:00+00:00,301.11
1972-10-17 00:00:00+00:00,301.11
1972-10-18 00:00:00+00:00,301.11
1972-10-19 00:00:00+00:00,301.02
1972-10-20 00:00:00+00:00,300.75
1972-10-24 00:00:00+00:00,301.02
1972-10-25 00:00:00+00:00,301.2
1972-10-26 00:00:00+00:00,300.84
1972-10-27 00:00:00+00:00,300.48
1972-10-30 00:00:00+00:00,301.02
1972-10-31 00:00:00+00:00,301.11
1972-11-01 00:00:00+00:00,301.02
1972-11-02 00:00:00+00:00,300.66
1972-11-03 00:00:00+00:00,299.94
1972-11-06 00:00:00+00:00,301.02
1972-11-08 00:00:00+00:00,301.02
1972-11-09 00:00:00+00:00,301.02
1972-11-10 00:00:00+00:00,300.93
1972-11-13 00:00:00+00:00,301.02
1972-11-14 00:00:00+00:00,301.02
1972-11-15 00:00:00+00:00,301.11
1972-11-16 00:00:00+00:00,301.11
1972-11-17 00:00:00+00:00,301.02
1972-11-20 00:00:00+00:00,301.11
1972-11-21 00:00:00+00:00,301.11
1972-11-22 00:00:00+00:00,301.11
1972-11-24 00:00:00+00:00,301.02
1972-11-27 00:00:00+00:00,301.11
1972-11-28 00:00:00+00:00,301.2
1972-11-29 00:00:00+00:00,301.11
1972-11-30 00:00:00+00:00,301.11
1972-12-01 00:00:00+00:00,301.11
1972-12-04 00:00:00+00:00,301.11
1972-12-05 00:00:00+00:00,301.11
1972-12-06 00:00:00+00:00,301.11
1972-12-07 00:00:00+00:00,301.11
1972-12-08 00:00:00+00:00,301.11
1972-12-11 00:00:00+00:00,301.07
1972-12-12 00:00:00+00:00,301.11
1972-12-13 00:00:00+00:00,301.11
1972-12-14 00:00:00+00:00,301.11
1972-12-15 00:00:00+00:00,301.11
1972-12-18 00:00:00+00:00,301.11
1972-12-19 00:00:00+00:00,301.11
1972-12-20 00:00:00+00:00,301.11
1972-12-21 00:00:00+00:00,301.11
1972-12-22 00:00:00+00:00,301.11
1972-12-26 00:00:00+00:00,301.39
1972-12-27 00:00:00+00:00,302.02
1972-12-28 00:00:00+00:00,302.02
1972-12-29 00:00:00+00:00,301.66
1973-01-02 00:00:00+00:00,301.39
1973-01-03 00:00:00+00:00,301.43
1973-01-04 00:00:00+00:00,301.2
1973-01-05 00:00:00+00:00,301.3
1973-01-08 00:00:00+00:00,302.21
1973-01-09 00:00:00+00:00,302.07
1973-01-10 00:00:00+00:00,301.84
1973-01-11 00:00:00+00:00,301.48
1973-01-12 00:00:00+00:00,301.66
1973-01-15 00:00:00+00:00,301.66
1973-01-16 00:00:00+00:00,301.93
1973-01-17 00:00:00+00:00,302.11
1973-01-18 00:00:00+00:00,302.21
1973-01-19 00:00:00+00:00,302.57
1973-01-22 00:00:00+00:00,302.48
1973-01-23 00:00:00+00:00,301.66
1973-01-24 00:00:00+00:00,302.11
1973-01-25 00:00:00+00:00,301.84
1973-01-26 00:00:00+00:00,301.75
1973-01-29 00:00:00+00:00,301.66
1973-01-30 00:00:00+00:00,301.39
1973-01-31 00:00:00+00:00,301.39
1973-02-01 00:00:00+00:00,300.93
1973-02-02 00:00:00+00:00,299.58
1973-02-05 00:00:00+00:00,300.75
1973-02-06 00:00:00+00:00,299.85
1973-02-07 00:00:00+00:00,299.85
1973-02-08 00:00:00+00:00,299.4
1973-02-09 00:00:00+00:00,293.26
1973-02-13 00:00:00+00:00,266.67
1973-02-14 00:00:00+00:00,265.96
1973-02-15 00:00:00+00:00,263.02
1973-02-16 00:00:00+00:00,263.85
1973-02-20 00:00:00+00:00,265.96
1973-02-21 00:00:00+00:00,264.9
1973-02-22 00:00:00+00:00,265.46
1973-02-23 00:00:00+00:00,264.9
1973-02-26 00:00:00+00:00,265.6
1973-02-27 00:00:00+00:00,265.96
1973-02-28 00:00:00+00:00,265.67
1973-03-01 00:00:00+00:00,265.6
1973-03-02 00:00:00+00:00,262.12
1973-03-05 00:00:00+00:00,259.07
1973-03-06 00:00:00+00:00,261.78
1973-03-07 00:00:00+00:00,261.92
1973-03-08 00:00:00+00:00,261.44
1973-03-09 00:00:00+00:00,260.42
1973-03-12 00:00:00+00:00,257.07
1973-03-13 00:00:00+00:00,254.97
1973-03-14 00:00:00+00:00,254.45
1973-03-15 00:00:00+00:00,255.75
1973-03-16 00:00:00+00:00,260.08
1973-03-19 00:00:00+00:00,263.16
1973-03-20 00:00:00+00:00,263.16
1973-03-21 00:00:00+00:00,263.16
1973-03-22 00:00:00+00:00,263.5
1973-03-23 00:00:00+00:00,266.03
1973-03-26 00:00:00+00:00,265.53
1973-03-27 00:00:00+00:00,265.39
1973-03-28 00:00:00+00:00,265.6
1973-03-29 00:00:00+00:00,265.67
1973-03-30 00:00:00+00:00,265.96
1973-04-02 00:00:00+00:00,266.03
1973-04-03 00:00:00+00:00,265.46
1973-04-04 00:00:00+00:00,264.97
1973-04-05 00:00:00+00:00,264.55
1973-04-06 00:00:00+00:00,264.76
1973-04-09 00:00:00+00:00,265.53
1973-04-10 00:00:00+00:00,265.53
1973-04-11 00:00:00+00:00,265.67
1973-04-12 00:00:00+00:00,266.03
1973-04-13 00:00:00+00:00,265.89
1973-04-16 00:00:00+00:00,265.6
1973-04-17 00:00:00+00:00,265.46
1973-04-18 00:00:00+00:00,265.46
1973-04-19 00:00:00+00:00,265.53
1973-04-20 00:00:00+00:00,265.6
1973-04-23 00:00:00+00:00,265.6
1973-04-24 00:00:00+00:00,265.46
1973-04-25 00:00:00+00:00,265.46
1973-04-26 00:00:00+00:00,265.6
1973-04-27 00:00:00+00:00,265.6
1973-04-30 00:00:00+00:00,265.53
1973-05-01 00:00:00+00:00,265.53
1973-05-02 00:00:00+00:00,265.53
1973-05-03 00:00:00+00:00,265.53
1973-05-04 00:00:00+00:00,265.53
1973-05-07 00:00:00+00:00,265.53
1973-05-08 00:00:00+00:00,265.67
1973-05-09 00:00:00+00:00,265.04
1973-05-10 00:00:00+00:00,265.04
1973-05-11 00:00:00+00:00,265.46
1973-05-14 00:00:00+00:00,264.76
1973-05-15 00:00:00+00:00,262.47
1973-05-16 00:00:00+00:00,262.95
1973-05-17 00:00:00+00:00,264.48
1973-05-18 00:00:00+00:00,264.27
1973-05-21 00:00:00+00:00,262.95
1973-05-22 00:00:00+00:00,263.57
1973-05-23 00:00:00+00:00,264.2
1973-05-24 00:00:00+00:00,264.55
1973-05-25 00:00:00+00:00,264.83
1973-05-29 00:00:00+00:00,264.9
1973-05-30 00:00:00+00:00,264.83
1973-05-31 00:00:00+00:00,264.69
1973-06-01 00:00:00+00:00,264.06
1973-06-04 00:00:00+00:00,262.88
1973-06-05 00:00:00+00:00,262.88
1973-06-06 00:00:00+00:00,264.13
1973-06-07 00:00:00+00:00,264.27
1973-06-08 00:00:00+00:00,264.41
1973-06-11 00:00:00+00:00,264.69
1973-06-12 00:00:00+00:00,264.69
1973-06-13 00:00:00+00:00,264.62
1973-06-14 00:00:00+00:00,264.69
1973-06-15 00:00:00+00:00,264.69
1973-06-18 00:00:00+00:00,264.69
1973-06-19 00:00:00+00:00,264.83
1973-06-20 00:00:00+00:00,264.97
1973-06-21 00:00:00+00:00,265.04
1973-06-22 00:00:00+00:00,265.04
1973-06-25 00:00:00+00:00,265.18
1973-06-26 00:00:00+00:00,265.18
1973-06-27 00:00:00+00:00,265.18
1973-06-28 00:00:00+00:00,265.18
1973-06-29 00:00:00+00:00,263.16
1973-07-02 00:00:00+00:00,265.25
1973-07-03 00:00:00+00:00,265.04
1973-07-05 00:00:00+00:00,265.11
1973-07-06 00:00:00+00:00,262.12
1973-07-09 00:00:00+00:00,259.4
1973-07-10 00:00:00+00:00,263.16
1973-07-11 00:00:00+00:00,264.83
1973-07-12 00:00:00+00:00,264.76
1973-07-13 00:00:00+00:00,265.04
1973-07-16 00:00:00+00:00,265.11
1973-07-17 00:00:00+00:00,265.25
1973-07-18 00:00:00+00:00,265.11
1973-07-19 00:00:00+00:00,265.18
1973-07-20 00:00:00+00:00,265.6
1973-07-23 00:00:00+00:00,266.17
1973-07-24 00:00:00+00:00,265.6
1973-07-25 00:00:00+00:00,265.53
1973-07-26 00:00:00+00:00,265.6
1973-07-27 00:00:00+00:00,264.76
1973-07-30 00:00:00+00:00,263.57
1973-07-31 00:00:00+00:00,263.44
1973-08-01 00:00:00+00:00,263.44
1973-08-02 00:00:00+00:00,264.76
1973-08-03 00:00:00+00:00,265.39
1973-08-06 00:00:00+00:00,265.11
1973-08-07 00:00:00+00:00,265.25
1973-08-08 00:00:00+00:00,265.18
1973-08-09 00:00:00+00:00,265.11
1973-08-10 00:00:00+00:00,265.25
1973-08-13 00:00:00+00:00,265.46
1973-08-14 00:00:00+00:00,265.46
1973-08-15 00:00:00+00:00,265.46
1973-08-16 00:00:00+00:00,265.39
1973-08-17 00:00:00+00:00,265.53
1973-08-20 00:00:00+00:00,265.6
1973-08-21 00:00:00+00:00,265.18
1973-08-22 00:00:00+00:00,265.25
1973-08-23 00:00:00+00:00,265.25
1973-08-24 00:00:00+00:00,265.25
1973-08-27 00:00:00+00:00,265.32
1973-08-28 00:00:00+00:00,265.32
1973-08-29 00:00:00+00:00,265.32
1973-08-30 00:00:00+00:00,265.39
1973-08-31 00:00:00+00:00,265.39
1973-09-04 00:00:00+00:00,265.46
1973-09-05 00:00:00+00:00,265.39
1973-09-06 00:00:00+00:00,265.39
1973-09-07 00:00:00+00:00,265.39
1973-09-10 00:00:00+00:00,265.39
1973-09-11 00:00:00+00:00,265.46
